wikidata_id,person_id,name,candidate_affiliation,supporting_evidence_count,available_mapped_evidence_count,total_evidence_fields,score_over_total_fields,score_over_available_fields,supporting_evidence_fields,available_mapped_evidence_fields,score_formula,available_score_formula,citizenship_available,citizenship_support,citizenship_candidate_affiliations,native_language_available,native_language_support,native_language_candidate_affiliations,spoken_written_language_available,spoken_written_language_support,spoken_written_language_candidate_affiliations,writing_language_available,writing_language_support,writing_language_candidate_affiliations,birth_place_available,birth_place_support,birth_place_candidate_affiliations,death_place_available,death_place_support,death_place_candidate_affiliations,residence_available,residence_support,residence_candidate_affiliations,work_location_available,work_location_support,work_location_candidate_affiliations
http://www.wikidata.org/entity/Q107695217,Q107695217,Ludwig Franz von Bilderbeck,France,2,3,8,0.25,0.6667,birth_place | death_place,spoken_written_language | birth_place | death_place,2 / 8,2 / 3,False,False,,False,False,,True,False,French | German,False,False,,True,True,France | Germany,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q107695217,Q107695217,Ludwig Franz von Bilderbeck,French,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | death_place,1 / 8,1 / 3,False,False,,False,False,,True,True,French | German,False,False,,True,False,France | Germany,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q107695217,Q107695217,Ludwig Franz von Bilderbeck,German,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | death_place,1 / 8,1 / 3,False,False,,False,False,,True,True,French | German,False,False,,True,False,France | Germany,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q107695217,Q107695217,Ludwig Franz von Bilderbeck,Germany,1,3,8,0.125,0.3333,birth_place,spoken_written_language | birth_place | death_place,1 / 8,1 / 3,False,False,,False,False,,True,False,French | German,False,False,,True,True,France | Germany,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q107746257,Q107746257,Louis-Jean-Baptiste Simonet de Maisonneuve,France,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,France,False,False,,False,False,,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q107981,Q107981,Elise Reimarus,Anglophone,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Germany,False,False,,True,True,Anglophone | French | German,False,False,,True,False,France | German | Germany,True,False,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q107981,Q107981,Elise Reimarus,France,2,4,8,0.25,0.5,birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,False,Germany,False,False,,True,False,Anglophone | French | German,False,False,,True,True,France | German | Germany,True,True,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q107981,Q107981,Elise Reimarus,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Germany,False,False,,True,True,Anglophone | French | German,False,False,,True,False,France | German | Germany,True,False,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q107981,Q107981,Elise Reimarus,German,3,4,8,0.375,0.75,spoken_written_language | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,False,Germany,False,False,,True,True,Anglophone | French | German,False,False,,True,True,France | German | Germany,True,True,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q107981,Q107981,Elise Reimarus,Germany,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,Germany,False,False,,True,False,Anglophone | French | German,False,False,,True,True,France | German | Germany,True,True,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place | work_location,1 / 8,1 / 5,True,False,Germany,False,False,,True,True,French | German,False,False,,True,False,Germany,True,False,German | Germany,False,False,,True,False,German | Germany
http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,German,3,5,8,0.375,0.6,spoken_written_language | death_place | work_location,citizenship | spoken_written_language | birth_place | death_place | work_location,3 / 8,3 / 5,True,False,Germany,False,False,,True,True,French | German,False,False,,True,False,Germany,True,True,German | Germany,False,False,,True,True,German | Germany
http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Germany,4,5,8,0.5,0.8,citizenship | birth_place | death_place | work_location,citizenship | spoken_written_language | birth_place | death_place | work_location,4 / 8,4 / 5,True,True,Germany,False,False,,True,False,French | German,False,False,,True,True,Germany,True,True,German | Germany,False,False,,True,True,German | Germany
http://www.wikidata.org/entity/Q108309935,Q108309935,François Villeroi,France,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,France,False,False,,False,False,,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q108314742,Q108314742,Q108314742,Dutch,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,Dutch | France | Low Countries,False,False,,False,False,,False,False,,True,True,Dutch | France | Low Countries,True,True,Dutch | France | Low Countries,False,False,,False,False,
http://www.wikidata.org/entity/Q108314742,Q108314742,Q108314742,France,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,Dutch | France | Low Countries,False,False,,False,False,,False,False,,True,True,Dutch | France | Low Countries,True,True,Dutch | France | Low Countries,False,False,,False,False,
http://www.wikidata.org/entity/Q108314742,Q108314742,Q108314742,Low Countries,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,Dutch | France | Low Countries,False,False,,False,False,,False,False,,True,True,Dutch | France | Low Countries,True,True,Dutch | France | Low Countries,False,False,,False,False,
http://www.wikidata.org/entity/Q108442440,Q108442440,Marc François Guillois,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q108442440,Q108442440,Marc François Guillois,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q108610957,Q108610957,Jacques Bernard,France,2,2,8,0.25,1.0,citizenship | birth_place,citizenship | birth_place,2 / 8,2 / 2,True,True,France,False,False,,False,False,,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q108710460,Q108710460,Joseph Desessarts d'Ambreville,France,2,3,8,0.25,0.6667,citizenship | birth_place,citizenship | spoken_written_language | birth_place,2 / 8,2 / 3,True,True,France,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q108710460,Q108710460,Joseph Desessarts d'Ambreville,French,1,3,8,0.125,0.3333,spoken_written_language,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,France,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q1089021,Q1089021,Jean-Baptiste de Montyon,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1089021,Q1089021,Jean-Baptiste de Montyon,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1089209,Q1089209,Monvel,France,3,6,8,0.375,0.5,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1089209,Q1089209,Monvel,French,3,6,8,0.375,0.5,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q109283126,Q109283126,Hyacinthe Dorvo,France,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,False,Low Countries,False,False,,False,False,
http://www.wikidata.org/entity/Q109283126,Q109283126,Hyacinthe Dorvo,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,Low Countries,False,False,,False,False,
http://www.wikidata.org/entity/Q109283126,Q109283126,Hyacinthe Dorvo,Low Countries,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,Low Countries,False,False,,False,False,
http://www.wikidata.org/entity/Q1093666,Q1093666,Marc-René de Montalembert,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1093666,Q1093666,Marc-René de Montalembert,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1093817,Q1093817,Jean-Baptiste Descamps,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1093817,Q1093817,Jean-Baptiste Descamps,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1094120,Q1094120,Louis Anseaume,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1094120,Q1094120,Louis Anseaume,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q109570931,Q109570931,Moïse Edrehi,Anglophone,1,2,8,0.125,0.5,spoken_written_language,spoken_written_language | death_place,1 / 8,1 / 2,False,False,,False,False,,True,True,Anglophone | Arabic | French | Hebrew | Spanish,False,False,,False,False,,True,False,Ottoman,False,False,,False,False,
http://www.wikidata.org/entity/Q109570931,Q109570931,Moïse Edrehi,Arabic,1,2,8,0.125,0.5,spoken_written_language,spoken_written_language | death_place,1 / 8,1 / 2,False,False,,False,False,,True,True,Anglophone | Arabic | French | Hebrew | Spanish,False,False,,False,False,,True,False,Ottoman,False,False,,False,False,
http://www.wikidata.org/entity/Q109570931,Q109570931,Moïse Edrehi,French,1,2,8,0.125,0.5,spoken_written_language,spoken_written_language | death_place,1 / 8,1 / 2,False,False,,False,False,,True,True,Anglophone | Arabic | French | Hebrew | Spanish,False,False,,False,False,,True,False,Ottoman,False,False,,False,False,
