person,personLabel,death_place_ids,death_place_labels,citizenship_ids,citizenship_labels,residence_ids,residence_labels,work_location_ids,work_location_labels,native_language_ids,native_language_labels,spoken_written_language_ids,spoken_written_language_labels,writing_language_ids,writing_language_labels,gender_ids,gender_labels,ethnic_group_ids,ethnic_group_labels,occupation_ids,occupation_labels,notable_work_ids,notable_work_labels,death_coords,writerly_occupation_ids,writerly_occupation_labels,nonwriter_occupation_ids,nonwriter_occupation_labels,notable_work_count,notable_work_genre_ids,notable_work_genre_labels,notable_work_form_ids,notable_work_form_labels,european_label_count,entity_label_languages,european_description_count,entity_description_languages,has_frwiki,has_enwiki,has_dewiki,has_itwiki,has_eswiki,has_plwiki,has_ruwiki,has_ukwiki,has_nlwiki,has_ptwiki,has_svwiki,has_dawiki,wikipedia_sitelink_count
http://www.wikidata.org/entity/Q229264,Georges-Louis Leclerc de Buffon,Q90,Paris,Q142,France,Q142,France,Q239,Bruxelles,Q150,français,Q150 | Q188,français | allemand,Q150,français,Q6581097,masculin,,,Q2374149 | Q7940086 | Q1225716 | Q169470 | Q170790 | Q333634 | Q864503 | Q350979 | Q4964182 | Q3055126 | Q11063 | Q15296811 | Q36180 | Q18805,botaniste | volcanologue | ornithologue | physicien ou physicienne | mathématicien ou mathématicienne | traducteur ou traductrice | biologiste | zoologiste | philosophe | entomologiste | astronome | dessinateur ou dessinatrice | écrivain ou écrivaine | naturaliste,Q3138032 | Q1753097,Histoire naturelle | aiguille de Buffon,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q2374149 | Q7940086 | Q1225716 | Q169470 | Q170790 | Q333634 | Q864503 | Q350979 | Q4964182 | Q3055126 | Q11063 | Q15296811 | Q18805,botaniste | volcanologue | ornithologue | physicien ou physicienne | mathématicien ou mathématicienne | traducteur ou traductrice | biologiste | zoologiste | philosophe | entomologiste | astronome | dessinateur ou dessinatrice | naturaliste,2,Q5292,encyclopédie,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,True,True,True,True,True,True,True,True,True,True,True,False,66
http://www.wikidata.org/entity/Q22978201,François Vernes,Q63979,Versoix,Q23366230 | Q142 | Q39,république de Genève | France | Suisse,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse,,,Point(6.1666666666667 46.283333333333),Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse,,,0,,,,,7,de | en | es | fr | it | nl | ru,4,de | en | fr | nl,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q22978322,Louise Brayer de Saint-Léon,,,Q142,France,,,,,,,Q150,français,Q150,français,Q6581072,féminin,,,Q6625963 | Q36180,romancier ou romancière | écrivain ou écrivaine,,,,Q6625963 | Q36180,romancier ou romancière | écrivain ou écrivaine,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,6,en | es | fr | it | nl | pt,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q23021886,François Louis Cizeron Rival,,,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,,Q36180,écrivain ou écrivaine,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,8,en | es | fr | it | nl | pt | ru | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q231674,Marie Leszczyńska,Q2946 | Q621,château de Versailles | Versailles,Q142 | Q172107,France | république des Deux Nations,,,,,,,Q150,français,,,Q6581072,féminin,,,Q36180,écrivain ou écrivaine,,,Point(2.120277777777778 48.804722222222225) | Point(2.135 48.805),Q36180,écrivain ou écrivaine,,,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,9,de | en | es | fr | it | nl | pl | pt | ru,True,True,True,True,True,True,True,True,True,True,True,True,47
http://www.wikidata.org/entity/Q2326613,Yves-Marie André,Q41185,Caen,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q4964182 | Q36180 | Q170790,philosophe | écrivain ou écrivaine | mathématicien ou mathématicienne,,,Point(-0.3636111111111111 49.18138888888889),Q36180,écrivain ou écrivaine,Q4964182 | Q170790,philosophe | mathématicien ou mathématicienne,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,4,en | fr | it | nl,True,True,False,True,True,False,False,False,False,True,False,False,10
http://www.wikidata.org/entity/Q2343173,Barbara Urszula Dunin,Q270,Varsovie,Q172107,république des Deux Nations,,,,,,,Q150,français,,,Q6581072,féminin,,,Q333634 | Q49757 | Q36180 | Q3068305,traducteur ou traductrice | poète ou poétesse | écrivain ou écrivaine | salonnier ou salonnière,,,Point(21.011111111111113 52.23),Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine,Q333634 | Q3068305,traducteur ou traductrice | salonnier ou salonnière,0,,,,,9,de | en | es | fr | nl | pl | ru | sv | uk,9,de | en | es | fr | it | nl | pl | pt | sv,True,True,False,False,True,True,True,True,False,False,True,False,10
http://www.wikidata.org/entity/Q2355014,Étienne Aignan,Q2845756,ancien 5e arrondissement de Paris,Q142,France,,,,,,,Q150 | Q1860 | Q35497,français | anglais | grec ancien,Q150,français,Q6581097,masculin,,,Q333634 | Q15958642 | Q8178443 | Q214917 | Q49757 | Q1930187,traducteur ou traductrice | écrivain ou écrivaine politique | librettiste | dramaturge | poète ou poétesse | journaliste,,,Point(2.357461 48.87197),Q8178443 | Q214917 | Q49757 | Q1930187,librettiste | dramaturge | poète ou poétesse | journaliste,Q333634 | Q15958642,traducteur ou traductrice | écrivain ou écrivaine politique,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,5,de | en | fr | it | nl,True,True,True,False,True,False,True,False,False,False,False,False,8
http://www.wikidata.org/entity/Q235611,Catherine Dachkov,Q649,Moscou,Q34266,Empire russe,Q656 | Q4297959 | Q46 | Q4234137 | Q4463588,Saint-Pétersbourg | Mikhalkovo | Europe | Korotovo | Troitskoe,,,,,Q7737 | Q150,russe | français,,,Q6581072,féminin,,,Q14467526 | Q82955 | Q36180 | Q715222,linguiste | personnalité politique | écrivain ou écrivaine | dame de compagnie,,,Point(37.6175 55.75055555555556),Q36180,écrivain ou écrivaine,Q14467526 | Q82955 | Q715222,linguiste | personnalité politique | dame de compagnie,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,8,de | en | es | fr | it | nl | ru | sv,True,True,True,True,True,True,True,True,False,True,True,False,32
http://www.wikidata.org/entity/Q2360959,Louis de Cormontaigne,Q22690,Metz,Q70972,royaume de France,,,Q22690 | Q6602,Metz | Strasbourg,,,Q150,français,,,Q6581097,masculin,,,Q151197 | Q81096 | Q42973 | Q36180 | Q111837,ingénieur militaire | ingénieur | architecte | écrivain ou écrivaine | maréchal,,,Point(6.1769444444444 49.119722222222),Q36180,écrivain ou écrivaine,Q151197 | Q81096 | Q42973 | Q111837,ingénieur militaire | ingénieur | architecte | maréchal,0,,,,,10,da | de | en | es | fr | it | nl | pt | ru | sv,9,da | de | en | es | fr | it | nl | ru | sv,True,True,True,False,True,False,True,False,False,False,True,False,10
http://www.wikidata.org/entity/Q2362791,Alexandre de Laborde (1773-1842),Q2845750,ancien 1er arrondissement de Paris,Q142,France,,,Q90,Paris,,,Q150,français,Q150,français,Q6581097,masculin,,,Q82955 | Q3621491 | Q193391 | Q1792450 | Q599151 | Q36180,personnalité politique | archéologue | diplomate | historien ou historienne de l'art | haut fonctionnaire ou haute fonctionnaire | écrivain ou écrivaine,,,Point(2.320808 48.870128),Q36180,écrivain ou écrivaine,Q82955 | Q3621491 | Q193391 | Q1792450 | Q599151,personnalité politique | archéologue | diplomate | historien ou historienne de l'art | haut fonctionnaire ou haute fonctionnaire,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,True,True,True,False,True,False,True,False,False,False,True,False,8
http://www.wikidata.org/entity/Q2365456,Pierre de Robineau,,,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q4594605 | Q20724003 | Q49757,magistrat ou magistrate | commissaire des guerres | poète ou poétesse,,,,Q49757,poète ou poétesse,Q4594605 | Q20724003,magistrat ou magistrate | commissaire des guerres,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,da | en | es | fr | it | nl | pt | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q236554,Manon Roland,Q90,Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581072,féminin,,,Q36180 | Q82955 | Q11774156,écrivain ou écrivaine | personnalité politique | mémorialiste,,,Point(2.352222222222222 48.85666666666667),Q36180 | Q11774156,écrivain ou écrivaine | mémorialiste,Q82955,personnalité politique,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,7,de | en | es | fr | it | nl | pl,True,True,True,True,True,True,True,True,True,True,True,False,38
http://www.wikidata.org/entity/Q2366784,Marie-Thérèse Figueur,Q259463,7e arrondissement de Paris,Q142,France,,,,,,,Q150,français,,,Q6581072,féminin,,,Q201788 | Q11774156 | Q47064,historien ou historienne | mémorialiste | militaire,,,Point(2.3127777777778 48.859166666667),Q11774156,mémorialiste,Q201788 | Q47064,historien ou historienne | militaire,0,,,,,9,da | de | en | es | fr | it | nl | ru | sv,9,da | en | es | fr | it | nl | pt | sv | uk,True,True,False,True,False,False,True,False,True,False,True,False,8
http://www.wikidata.org/entity/Q2368995,Jacques Cambry,Q2845750,ancien 1er arrondissement de Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q201788 | Q4773904 | Q599151,écrivain ou écrivaine | historien ou historienne | anthropologue | haut fonctionnaire ou haute fonctionnaire,,,Point(2.320808 48.870128),Q36180,écrivain ou écrivaine,Q201788 | Q4773904 | Q599151,historien ou historienne | anthropologue | haut fonctionnaire ou haute fonctionnaire,0,,,,,10,da | de | en | es | fr | it | nl | pt | ru | sv,4,en | fr | it | nl,True,True,False,False,False,False,True,False,False,False,False,False,7
http://www.wikidata.org/entity/Q2373982,Sylvain Meinrad Xavier de Golbéry,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q182436 | Q36180 | Q901402,bibliothécaire | écrivain ou écrivaine | géographe,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q182436 | Q901402,bibliothécaire | géographe,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,7,da | de | en | es | fr | nl | sv,True,False,True,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,Q726968,Monnetier-Mornex,Q23366230 | Q142 | Q39,république de Genève | France | Suisse,,,,,,,Q150 | Q1860 | Q188 | Q652 | Q397,français | anglais | allemand | italien | latin,,,Q6581072,féminin,,,Q1231865 | Q36180,pédagogue | écrivain ou écrivaine,,,Point(6.2311111111111 46.161666666667),Q36180,écrivain ou écrivaine,Q1231865,pédagogue,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,7,de | en | es | fr | it | nl | pt,True,True,True,True,True,True,True,False,True,False,False,False,13
http://www.wikidata.org/entity/Q23759004,Vincent Lombard de Langres,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q16533 | Q36180,juge | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q16533,juge,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,2,it | nl,True,False,False,False,True,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q237740,Wilhelmine de Bayreuth,Q3923,Bayreuth,Q183,Allemagne,,,,,,,Q150 | Q188,français | allemand,,,Q6581072,féminin,,,Q18814623 | Q36834 | Q21166956 | Q36180,autobiographe | compositeur ou compositrice | luthiste | écrivain ou écrivaine,,,Point(11.578333333333 49.948055555556),Q18814623 | Q36180,autobiographe | écrivain ou écrivaine,Q36834 | Q21166956,compositeur ou compositrice | luthiste,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,9,da | de | en | fr | it | nl | pt | ru | uk,True,True,True,True,True,True,True,True,True,True,True,False,27
http://www.wikidata.org/entity/Q2377723,Jean-Baptiste Cousin de Grainville,Q41604,Amiens,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q49757 | Q214917 | Q18844224,poète ou poétesse | dramaturge | écrivain ou écrivaine de science-fiction,Q3222148,Le Dernier Homme,Point(2.2977777777778 49.891944444444),Q49757 | Q214917 | Q18844224,poète ou poétesse | dramaturge | écrivain ou écrivaine de science-fiction,,,1,Q1080374 | Q132311 | Q24925 | Q5318627,science fantasy | fantasy | science-fiction | Dying Earth,Q8261,roman,9,da | de | en | es | fr | it | nl | pt | sv,7,da | en | es | fr | it | nl | sv,True,True,False,False,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q2380036,Jacques Hardion,Q621,Versailles,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q182436 | Q201788 | Q333634 | Q2468727 | Q36180,bibliothécaire | historien ou historienne | traducteur ou traductrice | érudit classique | écrivain ou écrivaine,,,Point(2.135 48.805),Q36180,écrivain ou écrivaine,Q182436 | Q201788 | Q333634 | Q2468727,bibliothécaire | historien ou historienne | traducteur ou traductrice | érudit classique,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,11,da | de | en | es | fr | it | nl | pt | ru | sv | uk,True,True,True,True,False,False,False,False,False,False,False,False,5
http://www.wikidata.org/entity/Q23820309,Étienne Gosse,Q44160,Toulon,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q214917 | Q1930187 | Q13391399,dramaturge | journaliste | chansonnier,,,Point(5.9305555555556 43.125),Q214917 | Q1930187 | Q13391399,dramaturge | journaliste | chansonnier,,,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,4,en | fr | it | nl,True,True,False,False,False,False,True,False,False,False,False,False,5
http://www.wikidata.org/entity/Q23846096,Alexandre de Ferrière,Q90,Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q214917 | Q1930187 | Q175151 | Q2516866,dramaturge | journaliste | imprimeur ou imprimeuse | éditeur ou éditrice,,,Point(2.352222222222222 48.85666666666667),Q214917 | Q1930187,dramaturge | journaliste,Q175151 | Q2516866,imprimeur ou imprimeuse | éditeur ou éditrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,6,en | es | fr | it | nl | pt,True,True,False,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q23901691,René-Pierre Nepveu de la Manouillère,Q1476,Le Mans,Q142,France,,,,,,,,,,,Q6581097,masculin,,,Q250867 | Q18939491,prêtre catholique | diariste,,,Point(0.19694444444444 48.004166666667),Q18939491,diariste,Q250867,prêtre catholique,0,,,,,5,de | en | fr | nl | pt,0,,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q2394665,Louise Anne de Bourbon,Q90 | Q3145956,Paris | hôtel de Rothelin-Charolais,Q142,France,,,,,,,Q150,français,,,Q6581072,féminin,,,Q2478141 | Q36180 | Q11573099,aristocrate | écrivain ou écrivaine | membre de la famille royale,,,Point(2.352222222222222 48.85666666666667) | Point(2.31978 48.8567),Q36180,écrivain ou écrivaine,Q2478141 | Q11573099,aristocrate | membre de la famille royale,0,,,,,10,de | en | es | fr | it | nl | pl | pt | ru | sv,7,de | en | es | fr | it | ru | sv,True,True,False,True,True,False,True,False,False,False,True,False,14
http://www.wikidata.org/entity/Q24010946,Jean-Michel-Pascal Buhan,Q1479,Bordeaux,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917 | Q40348 | Q49757,dramaturge | avocat ou avocate | poète ou poétesse,,,Point(-0.57944444444444 44.837777777778),Q214917 | Q49757,dramaturge | poète ou poétesse,Q40348,avocat ou avocate,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,2,en | nl,True,True,False,False,False,False,False,False,False,False,False,False,3
http://www.wikidata.org/entity/Q24020380,Noël Aubin,Q288,Tours,Q142,France,,,,,,,Q150 | Q1860,français | anglais,,,Q6581097,masculin,,,Q214917 | Q333634 | Q998550 | Q1607826,dramaturge | traducteur ou traductrice | libraire | éditeur ou éditrice,,,Point(0.68833333333333 47.392777777778),Q214917,dramaturge,Q333634 | Q998550 | Q1607826,traducteur ou traductrice | libraire | éditeur ou éditrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,3,en | fr | nl,True,True,False,True,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q2402450,Antoine-Henri de Bérault-Bercastel,Q1411560,Châtenay-en-France,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q49757 | Q201788,poète ou poétesse | historien ou historienne,,,Point(2.4580555555556 49.066666666667),Q49757,poète ou poétesse,Q201788,historien ou historienne,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,7,da | en | es | fr | it | nl | sv,True,True,False,False,False,False,False,False,False,False,False,False,3
http://www.wikidata.org/entity/Q24036615,Louis-Balthazar Néel,Q30974,Rouen,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,Q96321342,Voyage de Paris à St-Cloud par mer et retour par terre,Point(1.1025 49.443055555556),Q36180,écrivain ou écrivaine,,,1,,,,,8,da | de | en | es | fr | it | nl | sv,8,en | es | fr | it | nl | pt | ru | uk,True,False,False,False,True,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q2404425,Charles Collé,Q90,Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q214917 | Q49757 | Q13391399,écrivain ou écrivaine | dramaturge | poète ou poétesse | chansonnier,,,Point(2.352222222222222 48.85666666666667),Q36180 | Q214917 | Q49757 | Q13391399,écrivain ou écrivaine | dramaturge | poète ou poétesse | chansonnier,,,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,10,de | en | es | fr | it | nl | pl | pt | ru | uk,True,True,True,True,False,True,True,False,False,False,True,False,8
http://www.wikidata.org/entity/Q24046187,Joseph Pain,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917 | Q49757 | Q36180,dramaturge | poète ou poétesse | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q214917 | Q49757 | Q36180,dramaturge | poète ou poétesse | écrivain ou écrivaine,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,3,en | it | nl,True,True,False,True,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q24051737,Louis-Marin Henriquez,Q1476,Le Mans,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917,dramaturge,,,Point(0.19694444444444 48.004166666667),Q214917,dramaturge,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,6,en | es | fr | it | nl | pt,True,True,False,False,True,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q24051762,François-Pierre-Auguste Léger,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917,dramaturge,,,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,6,en | es | fr | it | nl | pt,True,True,False,False,False,False,False,False,False,False,False,False,2
