language_edition,occupation,represented_entities,cohort_group_entities,language_represented_entities,cohort_total_entities,cohort_group_share_pct,language_group_share_pct,representation_rate_pct,representation_index
ukwiki,compositeur d'opéra,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,comptable,0,7,868,14377,0.05,0.0,0.0,0.0
ukwiki,comte ou comtesse,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,comtesse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,concepteur de chaussures,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,condottiere,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,confesseur,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,confucianiste,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,conférencier ou conférencière,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,connaisseur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,conseil municipal,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,conseiller de gouvernement,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,conseiller du roi,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,conseiller juridique,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,conseiller municipal,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,conseiller ou conseillère,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,conseiller royal,0,13,868,14377,0.09,0.0,0.0,0.0
ukwiki,conservateur-restaurateur ou conservatrice-restauratrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,constructeur naval,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,consul,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,conteur ou conteuse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,contre-révolutionnaire,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,cordier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,cordonnier ou cordonnière,0,10,868,14377,0.07,0.0,0.0,0.0
ukwiki,correspondant local ou correspondante locale de presse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,correspondant ou correspondante de guerre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,court poet,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,courtier maritime,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,courtier négociant,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,courtisane,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,critique dramatique,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,critique gastronomique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,créateur ou créatrice de marionnettes,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,cuisinier ou cuisinière,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,custode,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,danseur ou danseuse,0,9,868,14377,0.06,0.0,0.0,0.0
ukwiki,danseur ou danseuse classique,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,dantiste,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,daoshi,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,demoiselle d'honneur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,dessinateur industriel ou dessinatrice industrielle,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,dessinateur ou dessinatrice  de carte,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,dessinateur ou dessinatrice humoristique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,diplomatician,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,directeur de banque,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,directeur de cabinet,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,directeur ou directrice artistique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,directeur ou directrice d'école,0,17,868,14377,0.12,0.0,0.0,0.0
ukwiki,directeur ou directrice de pensionnat,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,domestique,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,doreur ou doreuse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,doyen,0,7,868,14377,0.05,0.0,0.0,0.0
ukwiki,doyen du chapitre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,drogman,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,défenseur,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,employé ou employée d'organisme public,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,enfant acteur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,enlisted navy sailor,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,enseignant de gymnasium,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,entrepreneur en bâtiment,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,envoyé,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,ermite,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,esclave,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,escrimeur ou escrimeuse,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,exorciste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,expert,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,exploitant ou exploitante agricole,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fabricant d'instruments,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fabricant d'instruments scientifiques,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fabricant de globes,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fabricant ou fabricante d'instruments de musique,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,facteur ou factrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,facteur ou factrice d'orgues,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,facteur ou factrice de pianos,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,faqîh,0,37,868,14377,0.26,0.0,0.0,0.0
ukwiki,femme de ménage,0,7,868,14377,0.05,0.0,0.0,0.0
ukwiki,fermier général,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,feudataire,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,figure folklorique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fonctionnaire de la cour,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,fonctionnaire de la dynastie Qing,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fonctionnaire de police,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,fonctionnaire municipal,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fonctionnaire érudit,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fondeur ou fondeuse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,fondeur ou fondeuse de caractères,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,footballeur ou footballeuse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,forestier ou forestière,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,forgeron de lames,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,forgeron ou forgeronne,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,formateur ou formatrice pour adultes,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,fruiticulteur,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,frère,0,22,868,14377,0.15,0.0,0.0,0.0
ukwiki,frère ou sœur laie,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,garde du corps,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,gardien,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,generalfiskal,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,gentry,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,gnomoniste,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,goguettier,0,8,868,14377,0.06,0.0,0.0,0.0
ukwiki,gondolier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,gouache painter,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,gouverneur,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,grand prêtre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,grand sénéchal de Suède,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,graphiste,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,graveur ou graveuse de sceau,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,graveur sur bois,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,graveur sur verre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,greffier,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,guide,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,guitariste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,guérisseur ou guérisseuse,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,gynécologue,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,hagiographe,0,14,868,14377,0.1,0.0,0.0,0.0
ukwiki,harpiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,hattat,0,10,868,14377,0.07,0.0,0.0,0.0
ukwiki,hazzan,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,herboriste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,hispaniste,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,historien du théâtre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,historien moderniste,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,historien ou historienne de l'architecture,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,historien ou historienne de l'économie,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,historien ou historienne de la médecine,0,14,868,14377,0.1,0.0,0.0,0.0
ukwiki,historien ou historienne du culturel,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,historien ou historienne du droit,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,historien ou historienne du livre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,historien régionaliste,0,11,868,14377,0.08,0.0,0.0,0.0
ukwiki,homme de lettres,0,16,868,14377,0.11,0.0,0.0,0.0
ukwiki,horloger,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,huissier de justice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,humaniste de la Renaissance,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,humanitaire,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,humoriste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,hungarologue,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,hébraïsant,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,imposteur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,imprimeur-libraire ou imprimeuse-libraire,0,31,868,14377,0.22,0.0,0.0,0.0
ukwiki,improvisateur ou improvisatrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,independent publisher,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,infirmier militaire,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,ingénieur hydraulicien ou ingénieure hydraulicienne,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,ingénieur naval,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,inquisiteur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,inspecteur des impôts,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,inspecteur des écoles,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,inspirateur ou inspiratrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,instituteur ou institutrice,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,instrumentiste à cordes,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,intendant,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,interprète,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,investisseur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,islamologue,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,jardinier ou jardinière,0,7,868,14377,0.05,0.0,0.0,0.0
ukwiki,joueur de ney,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,joueur de txistu,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,joueur ou joueuse de cricket,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,journaliste scientifique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,jurisconsulte,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,kadi,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,katib,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,kazasker,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,kimono dealer,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,kyōka poet,0,7,868,14377,0.05,0.0,0.0,0.0
ukwiki,lama,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,latiniste,0,13,868,14377,0.09,0.0,0.0,0.0
ukwiki,law teacher,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,lay theologian,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,leutnant,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,lichénologue,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,liturgiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,livestock farmer,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,législateur ou législatrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,lögsögumad,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,magnétiseur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,mandarin,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,marchand d'estampes,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,marchand de soie,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,marchand ou marchande d'art,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,marine,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,marionnettiste,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,marja-e taqlid,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maréchal de la cour,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,master mariner,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,master of calculations,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,maçon ou maçonne,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître d'armes,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître d'école,0,15,868,14377,0.1,0.0,0.0,0.0
ukwiki,maître d'école élémentaire,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître de chapelle,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,maître de guilde,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître de la monnaie,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître de pension,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître de thé,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître des requêtes,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,maître d’œuvre,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,maître ou maîtresse de conférences,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,maître à danser,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,membre d'ordres et de sociétés religieuses catholiques romaines,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,mendiant ou mendiante,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,menuisier,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,metricist,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,militant ou militante culturel,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,militant social,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,mineur ou mineuse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,miniaturiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,ministère de l'Intérieur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,missionnaire chrétien,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,modiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,moine catholique latin,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,motivateur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,moufassir,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,mousquetaire,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,mufti,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,muhaddith,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,munitionnaire,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,munshi,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,museum founder,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,musicien de folk,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,musicographe,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,muséologue,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,mutakallim,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,mystique chrétien,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,mythographe,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,mécanicien ou mécanicienne,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,médecin de santé publique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,médecin personnel,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,nautical scientist,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,needleworker,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,notaire,0,19,868,14377,0.13,0.0,0.0,0.0
ukwiki,négociant,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,négociant ou négociante en vin,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,obstétricien ou obstétricienne,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,occultiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,officier de la Marine française,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,officier de santé,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,officier des douanes,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,officier municipal,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,ordre de chanoines réguliers,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,orfèvre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,orfèvre spécialisé dans le travail de l'argent,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,ouvrier ou ouvrière,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,page,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,panégyriste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,papetier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pasteur baptiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pasteur de l’Église réformée néerlandaise,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,pasteur réformé,0,39,868,14377,0.27,0.0,0.0,0.0
ukwiki,pasteur unitarien,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,pastoraliste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pathologiste,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,patron,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,payador,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,paysagiste,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,paysan ou paysanne,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,peda,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pedestrian,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,peintre de décor de théâtre,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,peintre de paysage,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,peintre décorateur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,peintre portraitiste,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,peintre sur céramique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pelletier,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,perruquier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,personnalité,0,8,868,14377,0.06,0.0,0.0,0.0
ukwiki,personnalité politique locale,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,personnel académique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pharmacologue,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,pickpocket,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,planter,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,polyglotte,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,polémiste,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,pomologue,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,pompier ou pompière,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,popular educator,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,portraitiste,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,posseq,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,pottery painter,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,premier violon,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,prieur,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,principal de collège,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,privat-docent,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,private tutor,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,privatier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,procureur ou procureure,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,procureur-syndic,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,producteur ou productrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,producteur ou productrice artistique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,professeur d'art,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,professeur de dessin,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,professeur de langues,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,professeur de lettres,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,professeur de philosophie,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,professeur des écoles,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,professeur ou professeure de droit,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,professionnel ou professionnelle de la santé,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,propriétaire de bien,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,propriétaire de mine,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,propriétaire terrien,0,12,868,14377,0.08,0.0,0.0,0.0
ukwiki,prostitué ou prostituée,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,protoiereus,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,préfet,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,préhistorien ou préhistorienne,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,prélat,0,4,868,14377,0.03,0.0,0.0,0.0
ukwiki,président du district,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,président ou présidente,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,prêtre de paroisse,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,prêtre régulier,0,8,868,14377,0.06,0.0,0.0,0.0
ukwiki,pubblicista journalist,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,publicitaire,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,pâtissier ou pâtissière,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,qari,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,qu writer,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,rabbin,0,24,868,14377,0.17,0.0,0.0,0.0
ukwiki,rakugoka,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,receveur des finances,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,recipe collector,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,recteur,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,relecteur-correcteur,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,relieur ou relieuse,0,9,868,14377,0.06,0.0,0.0,0.0
ukwiki,religieuse catholique,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,religieuse chrétienne,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,reporter ou reportrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,responsable,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,restaurateur ou restauratrice,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,restaurateur ou restauratrice d'art,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,rhéteur ou rhétrice,0,9,868,14377,0.06,0.0,0.0,0.0
ukwiki,rhétoricien,0,3,868,14377,0.02,0.0,0.0,0.0
ukwiki,rural dean,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,rédacteur,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,rédacteur d'ouvrages de médecine,0,8,868,14377,0.06,0.0,0.0,0.0
ukwiki,rédacteur ou rédactrice,0,5,868,14377,0.03,0.0,0.0,0.0
ukwiki,rédacteur ou rédactrice en chef,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,régent,0,2,868,14377,0.01,0.0,0.0,0.0
ukwiki,répétiteur ou répétitrice,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,sacristain,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,sage-femme,0,6,868,14377,0.04,0.0,0.0,0.0
ukwiki,salarié,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,samouraï,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,sapeur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,scalde,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,schout,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,scieur,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,scribe,0,8,868,14377,0.06,0.0,0.0,0.0
ukwiki,sculpteur ou sculptrice sur bois,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,sculpteur sur bois ou autre matériau naturel,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,scénographe,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,secrétaire,0,25,868,14377,0.17,0.0,0.0,0.0
ukwiki,secrétaire-greffier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,seigneur,0,9,868,14377,0.06,0.0,0.0,0.0
ukwiki,serrurier,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,sesen,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,shochet,0,1,868,14377,0.01,0.0,0.0,0.0
ukwiki,silhouettiste,0,1,868,14377,0.01,0.0,0.0,0.0
