wikidata_id,person_id,name,birth_year,slice_id,review_group,has_any_slice_evidence,has_citizenship_evidence,has_place_context_evidence,has_birth_place_context_evidence,citizenship_match_ids,citizenship_match_labels,place_context_match_ids,place_context_match_labels,birth_place_context_match_ids,birth_place_context_match_labels,matched_place_roles,legacy_french_seed_member
http://www.wikidata.org/entity/Q18526488,Q18526488,Ann Taylor,1757,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q133908111,Q133908111,Ann Wall,1741,british,British,True,True,False,False,Q145,United Kingdom,,,,,,False
http://www.wikidata.org/entity/Q4766761,Q4766761,Ann Yearsley,1753,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place | residence,False
http://www.wikidata.org/entity/Q67677048,Q67677048,Anna Francesca Cradock,1750,british,British,True,True,False,False,Q21,England,,,,,,False
http://www.wikidata.org/entity/Q4767095,Q4767095,Anna Hume,1711,british,British,True,True,False,False,Q145,United Kingdom,,,,,,False
http://www.wikidata.org/entity/Q268305,Q268305,Anna Laetitia Barbauld,1743,british,British,True,True,True,True,Q174193,United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,birth_place | death_place,True
http://www.wikidata.org/entity/Q18572241,Q18572241,Anna Larpent,1758,british,British,True,True,True,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,,,death_place,False
http://www.wikidata.org/entity/Q4767295,Q4767295,Anna Maria Falconbridge,1769,british,British,True,True,False,False,Q174193,United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q27650926,Q27650926,Anna Maria Woodforde,1757,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,Q145,United Kingdom,birth_place,False
http://www.wikidata.org/entity/Q55834138,Q55834138,Anna Marie Chetwode,1774,british,British,True,True,True,True,Q174193,United Kingdom of Great Britain and Ireland,Q145 | Q27,Ireland | United Kingdom,Q27,Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q22957823,Q22957823,Anna Millikin,1764,british,British,True,False,True,True,,,Q174193 | Q27,Ireland | United Kingdom of Great Britain and Ireland,Q174193 | Q27,Ireland | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q4766772,Q4766772,Anna Riggs Miller,1741,british,British,True,True,False,False,Q145,United Kingdom,,,,,,False
http://www.wikidata.org/entity/Q69543179,Q69543179,Anna Ross,1773,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q105734680,Q105734680,Anna Sawyer,1747,british,British,True,True,False,False,Q145,United Kingdom,,,,,,False
http://www.wikidata.org/entity/Q1131816,Q1131816,Anna Seward,1747,british,British,True,True,True,True,Q174193,United Kingdom of Great Britain and Ireland,Q145 | Q179876,Kingdom of England | United Kingdom,Q145 | Q179876,Kingdom of England | United Kingdom,birth_place | death_place,False
http://www.wikidata.org/entity/Q772966,Q772966,Anna Williams,1706,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q18526491,Q18526491,Annabella Plumtree,1769,british,British,True,True,True,True,Q174193,United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q132138,Q132138,Anne Bannerman,1765,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q18670740,Q18670740,Anne Brodbelt,1751,british,British,True,True,True,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place,False
http://www.wikidata.org/entity/Q18670738,Q18670738,Anne Chambers,1709,british,British,True,True,True,False,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place,False
http://www.wikidata.org/entity/Q16943784,Q16943784,Anne Donnellan,1700,british,British,True,True,True,True,Q27,Ireland,Q145 | Q161885 | Q174193 | Q21 | Q27,England | Ireland | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q27,Ireland | United Kingdom,birth_place | death_place,False
http://www.wikidata.org/entity/Q18572248,Q18572248,Anne Dutton,1692,british,British,True,True,True,True,Q145,United Kingdom,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q4768349,Q4768349,Anne Francis,1738,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q4768469,Q4768469,Anne Howard,1696,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q565422,Q565422,Anne Hunter,1742,british,British,True,True,True,True,Q174193,United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21 | Q27,England | Ireland | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q174193 | Q27,Ireland | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q3510181,Q3510181,Anne Lindsay Barnard,1750,british,British,True,True,True,True,Q174193,United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21 | Q22,England | Kingdom of England | Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q4768392,Q4768392,Anne MacVicar Grant,1755,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876 | Q179997 | Q22 | Q230791 | Q258532,British America | Kingdom of England | Kingdom of Great Britain | Kingdom of Scotland | Scotland | Thirteen Colonies | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place | residence | work_location,False
http://www.wikidata.org/entity/Q18572258,Q18572258,Anne Penny,1729,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q28939087,Q28939087,Anne Pitt,1772,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q4768760,Q4768760,Anne Royall,1769,british,British,True,False,True,True,,,Q161885 | Q179876 | Q258532 | Q8680,British America | British Empire | Kingdom of England | Kingdom of Great Britain,Q161885 | Q179876 | Q258532 | Q8680,British America | British Empire | Kingdom of England | Kingdom of Great Britain,birth_place,False
http://www.wikidata.org/entity/Q15506168,Q15506168,Anne Steele,1716,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q179876,Kingdom of England | United Kingdom,Q145 | Q179876,Kingdom of England | United Kingdom,birth_place,False
http://www.wikidata.org/entity/Q4772037,Q4772037,Anthony Aston,1712,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q18526514,Q18526514,Anthony Champion,1725,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q4772538,Q4772538,Anthony Fothergill,1735,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place | residence,False
http://www.wikidata.org/entity/Q16857700,Q16857700,Anthony Highmore,1758,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q18575929,Q18575929,Anthony Whistler,1714,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q2856990,Q2856990,Anton Bemetzrieder,1739,british,British,True,False,True,False,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place | work_location,True
http://www.wikidata.org/entity/Q595486,Q595486,Anton Wilhelm Amo,1700,british,British,True,False,True,False,,,Q8680,British Empire,,,death_place,True
http://www.wikidata.org/entity/Q4776892,Q4776892,Antonio Puigblanch,1775,british,British,True,False,True,False,,,Q145,United Kingdom,,,death_place,False
http://www.wikidata.org/entity/Q3289285,Q3289285,Archibald Alison,1757,british,British,True,True,True,True,Q145,United Kingdom,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q633066,Q633066,Archibald Bower,1686,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21 | Q22 | Q230791,England | Kingdom of England | Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q4786228,Q4786228,Archibald Bruce,1746,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q2861909,Q2861909,Armand Louis de Vignerot du Plessis d'Aiguillon,1683,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,True
http://www.wikidata.org/entity/Q16859569,Q16859569,Arthur Bowes Smyth,1750,british,British,True,False,True,True,,,Q145,United Kingdom,Q145,United Kingdom,birth_place,False
http://www.wikidata.org/entity/Q2865268,Q2865268,Arthur Murphy,1727,british,British,True,True,True,True,Q27,Ireland,Q145 | Q27,Ireland | United Kingdom,Q27,Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q561670,Q561670,Arthur Young,1741,british,British,True,True,True,True,Q179876,Kingdom of England,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,birth_place | death_place,False
http://www.wikidata.org/entity/Q719552,Q719552,Asaf-ud-Daula,1748,british,British,True,False,True,True,,,Q129286 | Q2001966 | Q8680,British Empire | British Raj | Company rule in India,Q129286,British Raj,birth_place | death_place,False
http://www.wikidata.org/entity/Q2871122,Q2871122,Auguste Charles Pugin,1762,british,British,True,False,True,False,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place | work_location,True
http://www.wikidata.org/entity/Q712167,Q712167,Augustus Toplady,1740,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q4115269,Q4115269,Azad Bilgrami,1704,british,British,True,False,True,True,,,Q129286 | Q8680,British Empire | British Raj,Q129286,British Raj,birth_place | death_place,False
http://www.wikidata.org/entity/Q18346805,Q18346805,Azariah Shadrach,1774,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
