slice_id,context_label,context_order,metric,metric_label,entity_count,denominator,pct,notes,aggregation_level,gender_category,granular_bucket,bucket_family
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,11,14,78.57,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender,unknown,All occupation buckets,All occupation evidence
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,14,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender,unknown,All occupation buckets,All occupation evidence
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,14,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender,unknown,All occupation buckets,All occupation evidence
china,China/Qing,3,no_place_context,No place context,11,14,78.57,Entity has no mapped birth/death/residence/work-location evidence.,context_gender,unknown,All occupation buckets,All occupation evidence
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,14,0.0,Entity has no article in the tracked language-edition matrix.,context_gender,unknown,All occupation buckets,All occupation evidence
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,14,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender,unknown,All occupation buckets,All occupation evidence
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Science / Natural History,Scientific knowledge
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Science / Natural History,Scientific knowledge
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Science / Natural History,Scientific knowledge
china,China/Qing,3,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Science / Natural History,Scientific knowledge
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Science / Natural History,Scientific knowledge
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Science / Natural History,Scientific knowledge
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,5,8,62.5,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,8,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,8,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,no_place_context,No place context,5,8,62.5,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,2,8,25.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,8,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,137,168,81.55,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Writing / Literature,Literary and textual production
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,1,168,0.6,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Writing / Literature,Literary and textual production
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,168,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Writing / Literature,Literary and textual production
china,China/Qing,3,no_place_context,No place context,136,168,80.95,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Writing / Literature,Literary and textual production
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,148,168,88.1,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Writing / Literature,Literary and textual production
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,168,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Writing / Literature,Literary and textual production
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,male,Economics / Commerce,Institutional power
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,male,Economics / Commerce,Institutional power
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,male,Economics / Commerce,Institutional power
china,China/Qing,3,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,male,Economics / Commerce,Institutional power
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,male,Economics / Commerce,Institutional power
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,male,Economics / Commerce,Institutional power
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,7,12,58.33,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,male,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,1,12,8.33,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,male,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,12,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,male,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,no_place_context,No place context,6,12,50.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,male,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,12,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,male,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,12,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,male,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,3,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,male,Law / Administration,Institutional power
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,3,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,male,Law / Administration,Institutional power
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,3,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,male,Law / Administration,Institutional power
china,China/Qing,3,no_place_context,No place context,0,3,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,male,Law / Administration,Institutional power
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,3,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,male,Law / Administration,Institutional power
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,3,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,male,Law / Administration,Institutional power
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,1,2,50.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,male,Medicine / Health,Scientific knowledge
